0,1,2,3,4,5
1573459200000,8825.9,8745.1,8826.0,8616.5,1645.1155904600005
1573473600000,8745.2,8717.4,8763.9,8709.5,368.22597306
1573488000000,8720.0,8770.0,8799.4,8714.769,211.17767551
1573502400000,8769.9,8737.715,8770.0,8718.0,326.8713155399998
1573516800000,8737.715,8754.7,8779.1,8722.3,251.94585911999977
1573531200000,8756.6,8784.9,8795.7,8738.0,219.77692575999987
1573545600000,8784.9,8753.5,8784.9,8723.4,253.12555787
1573560000000,8753.576,8698.8,8910.0,8602.0,1629.6875511300009
1573574400000,8698.8,8784.3,8803.1,8698.8,442.4067909899998
1573588800000,8789.9,8830.0,8835.9,8755.8545,706.9301865599997
1573603200000,8830.0,8750.6,8849.9,8750.5,335.0044007299997
1573617600000,8750.5,8756.522,8778.2,8730.3,222.43875005000007
1573632000000,8756.522,8787.9,8834.9,8753.881,309.2540040099997
1573646400000,8787.9,8768.142,8819.5,8749.0,195.26376202
1573660800000,8768.1,8802.153,8806.7,8760.6,89.69247892999996
1573675200000,8802.2,8801.1,8821.5,8777.61,187.8107975300001
1573689600000,8800.994,8781.5,8817.4,8768.8,233.70132678
1573704000000,8781.5,8676.6,8784.798,8660.7,438.21336119000017
1573718400000,8676.98,8647.8,8677.0,8600.0,1145.5341952
1573732800000,8647.8,8662.2,8715.8,8613.0,846.3058445799994
1573747200000,8660.1,8659.823,8686.0,8645.1,283.42078160999995
1573761600000,8659.9,8655.7,8684.5,8650.5,357.2274949399998
1573776000000,8655.4,8575.017,8663.7,8520.0,1525.986851300001
1573790400000,8575.017,8581.2,8613.0,8555.4,154.56845280999997
1573804800000,8581.4,8651.1,8800.0,8581.187,967.1991445999988
1573819200000,8651.0,8485.5,8711.7,8420.1,1738.9734800300007
1573833600000,8485.5,8502.3,8510.4,8441.2,297.79143889000005
1573848000000,8502.571,8495.833,8548.0,8473.0,498.84642718999993
1573862400000,8495.8,8469.494,8500.1,8440.1,408.5521372900001
1573876800000,8469.4,8496.0,8514.0,8469.0,91.27827247999998
1573891200000,8495.9,8501.313,8577.0,8482.2,497.12983370999984
1573905600000,8501.313,8512.9,8545.7,8483.1,173.89629247999994
1573920000000,8513.0,8502.1,8523.8,8501.6,139.81254491
1573934400000,8502.2,8523.5,8525.1,8480.0,223.93513450999995
1573948800000,8523.4,8507.29,8543.0,8507.1,81.27676866000003
1573963200000,8507.29,8455.8,8510.5,8453.1,237.22882976
1573977600000,8457.4,8555.5,8615.0,8404.4,944.9950204199996
1573992000000,8555.5,8567.229,8600.0,8541.6,242.4231439
1574006400000,8567.229,8595.0,8595.0,8567.188,259.28477655999995
1574020800000,8594.9795,8537.3,8699.5,8525.1,1071.78063664
1574035200000,8537.0,8511.225,8537.0,8460.7,633.7893306899998
1574049600000,8511.225,8487.9,8526.2,8460.7,341.5225312599998
1574064000000,8488.1,8455.4,8528.9,8452.8,596.4603845599997
1574078400000,8455.362,8440.4,8478.9,8420.0,923.2289397899992
1574092800000,8440.3,8242.6,8457.7,8117.0,3236.3172738500007
1574107200000,8242.7,8219.5,8271.4,8196.173,629.9992568199998
1574121600000,8219.5,8181.234,8245.53,8181.2,340.15601206999986
1574136000000,8181.234,8160.3906,8203.5,8144.0,1000.24762439
1574150400000,8160.3906,8110.0,8200.0,8055.0,908.2743823
1574164800000,8109.9,8137.3,8155.0,8051.7,572.12404394
1574179200000,8137.3,8139.8,8202.1,8085.3,699.2013323499995
1574193600000,8139.9,8164.9,8196.186,8116.0,181.87803985
1574208000000,8164.9,8166.173,8191.0,8135.0,201.05139357
1574222400000,8166.173,8159.8,8173.9,8118.2,396.5999503899997
1574236800000,8159.773,8124.7,8162.3,8081.0,271.40147000999985
1574251200000,8125.1,8158.3115,8190.4,8096.0,254.39853346
1574265600000,8158.3115,8117.0,8257.8,8101.0,681.1078369700001
1574280000000,8119.7,8126.4,8149.9,8087.5,254.54806459000008
1574294400000,8126.4,8143.1,8155.9,8108.7,208.5112780400001
1574308800000,8145.7,8112.9,8146.4,8107.7,553.5440232999996
1574323200000,8112.9,7900.0,8113.3,7880.0,2484.0984712000013
1574337600000,7900.1,7649.4,7940.0,7500.0,4174.473371850001
1574352000000,7649.2,7657.5,7705.7,7576.7,1939.464862939999
1574366400000,7663.5,7671.1,7695.0,7617.9,530.4599592899997
1574380800000,7671.1,7629.7,7728.8,7620.4,426.7453487099996
1574395200000,7629.7,7601.0,7656.0,7447.2,1381.0015218700005
1574409600000,7598.8,7144.3,7766.0,7000.0,7799.928453829993
1574424000000,7144.3184,7155.9,7198.0,6819.2,6104.469837799999
1574438400000,7155.9,7337.3,7381.1,7133.3,2226.5401351100018
1574452800000,7337.4,7317.2,7419.1,7250.0,1429.73008556
1574467200000,7318.6,7318.5,7333.0,7211.0,1065.6788238700003
1574481600000,7318.6,7224.6,7344.4,7211.1,410.77966506
1574496000000,7224.5,7225.8,7259.0,7141.0,1307.3597514399992
1574510400000,7225.8447,7344.4,7379.7,7191.1,894.0620601799999
1574524800000,7344.4,7326.7,7385.0,7291.2,567.6117928799999
1574539200000,7326.7,7352.6,7364.9,7276.9,381.3923190299999
1574553600000,7352.7,7249.0,7372.0,7235.0,708.1536855699998
1574568000000,7249.0,7221.5967,7265.9,7201.0,404.86913905000006
1574582400000,7221.6,7248.7773,7313.9,7150.0,1453.2469071300006
1574596800000,7248.8696,7035.9,7248.8696,7030.0,1766.6937035299989
1574611200000,7035.8,7093.9,7166.4,6982.7,2426.7674157099987
1574625600000,7093.9,6965.3,7146.0,6922.0,1816.6141083400005
1574640000000,6965.2,6761.0273,7013.5,6720.0,6512.727481090001
1574654400000,6761.0,6763.2153,6828.3,6618.0,2881.299912319997
1574668800000,6764.6304,6950.0,7038.7,6727.2,2341.41201329
1574683200000,6949.9,7316.9,7353.6,6945.4,4404.71180775
1574697600000,7317.5,7251.7,7414.4,7208.9,1570.0692967700006
1574712000000,7251.7,7162.8,7290.8,7137.0,806.9660729799997
1574726400000,7162.8,7291.9,7292.2,7130.0,903.0796033499996
1574740800000,7291.9,7222.3,7386.3,7184.5,820.3935138899997
1574755200000,7222.3,7214.3,7315.2,7047.2,1587.8659086899995
1574769600000,7214.3,7139.977,7258.0,7060.0,944.7049151200002
1574784000000,7139.9,7112.1,7182.0,7075.1,450.68757563
1574798400000,7112.1,7198.3,7218.0,7107.2,490.7479137600001
1574812800000,7198.6,7115.3,7227.4277,7100.4,1068.8096830199995
1574827200000,7115.3,7107.9,7158.9,7098.2,524.23356113
1574841600000,7107.969,7198.0,7209.6,6878.2,3889.334071359996
1574856000000,7194.9,7350.9,7409.8,7171.5,3005.8990999400003
1574870400000,7352.7827,7605.4,7680.0,7260.4,4493.266520869999
1574884800000,7602.4,7549.3,7689.0,7514.3,914.0840165099996
1574899200000,7547.3,7531.9,7611.0,7518.1,476.39357199999966
1574913600000,7532.1,7536.0,7584.1,7454.6,806.0970246699994
1574928000000,7537.9,7504.9,7570.6,7495.7,277.23179365
1574942400000,7504.9,7649.7,7676.7,7460.0,693.7029567299998
1574956800000,7648.6,7656.5,7690.0,7566.0,786.8282835199998
1574971200000,7656.5,7460.8,7667.9,7415.0,1262.0681873799997
1574985600000,7460.7,7531.8,7556.5,7450.0,1013.00365948
1575000000000,7531.9,7563.2,7577.0,7488.7,699.6728506199997
1575014400000,7563.2,7565.7,7645.5,7545.2,888.6393767800005
1575028800000,7565.7,7862.1,7890.0,7466.0,3043.845899020001
1575043200000,7865.0,7767.8,7933.4,7761.0,863.44589321
1575057600000,7767.8,7796.6,7825.0,7731.8,769.6021195599999
1575072000000,7796.6,7792.6,7823.9,7772.2,496.78405019
1575086400000,7792.6,7800.0,7822.3,7772.1,471.0335244599999
1575100800000,7799.9,7702.3,7861.6,7685.0,925.7393534399991
1575115200000,7702.2,7583.3,7755.5,7566.8,1024.2254323099996
1575129600000,7582.1,7543.9,7647.4,7492.0,1062.78663254
1575144000000,7543.9,7599.8823,7613.7,7514.0,993.49950302
1575158400000,7599.3,7339.1,7600.1,7290.6,2182.516690949999
1575172800000,7339.013,7324.4,7396.2,7299.0,839.0343677399999
1575187200000,7324.4,7360.3,7436.9,7288.6,1221.9494590399995
1575201600000,7362.0005,7355.3,7523.2,7330.1,982.42014336
1575216000000,7355.3,7401.4,7407.4,7326.0,683.4247772800001
1575230400000,7402.2,7450.1,7495.0,7358.4,423.1920060699998
1575244800000,7450.047,7413.1694,7467.3,7396.3,318.13072321999994
1575259200000,7413.1,7302.8013,7418.6,7206.4,1598.6113407600008
1575273600000,7302.9,7341.8,7409.0,7236.4,909.5464194400004
1575288000000,7341.9,7356.0,7407.9,7280.7,582.0718836899999
1575302400000,7356.0,7328.9,7376.5,7306.0,665.9568241200002
1575316800000,7328.8,7350.2573,7404.8,7326.2,553.63617129
1575331200000,7350.2573,7391.3,7454.6,7350.2,529.6284575199998
1575345600000,7391.273,7334.6,7396.2,7321.0,226.16220367999972
1575360000000,7334.6,7312.0,7362.4,7287.0,644.6185554900003
1575374400000,7312.0186,7378.4,7399.0,7312.0,378.4101779699998
1575388800000,7378.4,7369.9463,7399.6,7351.9,229.28411457
1575403200000,7369.9,7336.024,7378.6,7335.7,289.78118257999995
1575417600000,7336.0,7200.459,7339.7,7151.6,1805.790492310001
1575432000000,7200.4,7179.8,7210.3,7168.9,717.25816808
1575446400000,7179.8,7256.9,7284.7,7129.0,1120.72077484
1575460800000,7256.2,7530.2,7890.0,7255.3,5113.326047490002
1575475200000,7530.2,7529.47,7562.5566,7501.0,373.2218138499997
1575489600000,7529.47,7238.3,7532.354,7131.0,2593.2834386400004
1575504000000,7239.4,7250.0,7274.0,7218.0,323.7190523499997
1575518400000,7250.0,7347.3,7405.0,7191.0,1727.9420374700007
1575532800000,7347.4,7413.3,7480.8,7334.8,599.9256271899995
1575547200000,7413.3,7381.8,7530.9,7355.1,879.9442295300006
1575561600000,7381.8,7429.633,7457.2,7312.3,708.0201089799992
1575576000000,7429.7,7440.0,7491.8,7391.5,543.0487077000001
1575590400000,7440.0,7415.4,7479.0,7361.6,404.7896602600002
1575604800000,7415.4,7408.2,7453.0,7375.2,439.8746019600001
1575619200000,7408.2,7389.2,7496.5,7350.0,535.4888820399998
1575633600000,7387.6,7415.7,7471.7,7387.6,496.38204603
1575648000000,7415.7,7492.2,7661.8,7414.8,3049.716679730001
1575662400000,7492.2,7588.3,7620.0,7485.1,788.1240500699998
1575676800000,7584.7,7583.9,7613.2,7557.0,375.2176393899999
1575691200000,7584.0,7572.2,7669.8,7566.6,406.7327097999994
1575705600000,7572.2236,7575.21,7588.8,7516.7,280.60169115999986
1575720000000,7575.2466,7566.4,7599.0,7549.2583,265.61670607999986
1575734400000,7565.8467,7565.5,7572.7,7530.9,191.32004278999992
1575748800000,7565.5146,7543.2,7574.0,7530.0,204.82275991999995
1575763200000,7543.1,7453.2,7548.9,7433.6,886.1818333099997
1575777600000,7452.8,7490.6,7499.0,7437.0,196.0381019
1575792000000,7490.6,7563.4,7593.7,7469.6,420.57606018000007
1575806400000,7564.7637,7594.5,7620.0,7550.8066,322.52549343
1575820800000,7594.5,7565.9,7602.3,7555.1,2045.0253665699995
1575835200000,7565.877,7564.6,7600.0,7559.299,412.62933715
1575849600000,7564.6,7562.1,7584.1,7512.5,464.4161398199995
1575864000000,7561.8,7512.5,7575.0,7508.9,487.31886567999976
1575878400000,7511.8,7516.5,7530.0,7491.6,421.07930031
1575892800000,7516.1,7455.0,7748.7,7428.5,3300.18373925
1575907200000,7454.9,7405.3,7484.8,7391.1,725.0060202499997
1575921600000,7405.3,7379.5215,7416.2,7306.2,1158.36895676
1575936000000,7379.5215,7409.1,7434.6,7356.1,469.6541555099998
1575950400000,7409.1,7383.3,7421.3,7363.3,247.85048611
1575964800000,7383.3,7381.8,7396.3,7309.0,572.5241127500001
1575979200000,7381.872,7269.6,7390.1,7255.0,779.6489434300003
1575993600000,7269.5,7264.2,7289.2,7200.0,968.2473818399992
1576008000000,7264.2,7254.6,7295.1,7218.3,601.6344802700003
1576022400000,7254.6,7241.9,7312.0,7223.0,733.1476870799995
1576036800000,7241.9,7241.1655,7249.2,7215.0,234.76741401
1576051200000,7241.2,7266.2,7275.8,7239.0,307.57710116999965
1576065600000,7266.3,7199.2,7294.7,7169.0,684.0332634400003
1576080000000,7199.1,7227.1,7240.6,7181.0,484.7962503699998
1576094400000,7227.0,7230.722,7240.0,7193.2,678.2357489699998
1576108800000,7230.8,7199.3,7369.019,7132.8,2494.720627130004
1576123200000,7199.2,7173.1,7205.5,7172.7,503.09899174
1576137600000,7173.0,7222.8,7234.1,7145.8,1038.6413536499997
1576152000000,7222.791,7209.0903,7243.7,7177.0,540.6530626800001
1576166400000,7209.066,7233.1,7253.4,7208.0,462.1323747600001
1576180800000,7233.1,7224.0,7286.0,7212.5,600.6745667499994
1576195200000,7224.1,7246.96,7251.9,7218.7,491.3116903299998
1576209600000,7247.0,7263.9,7267.0,7241.8,455.7610430899999
1576224000000,7263.9,7252.9,7279.8,7233.0,405.43840756
1576238400000,7252.9,7285.0,7297.9,7242.0,574.8015198100001
1576252800000,7285.0,7289.2,7332.0,7257.3,782.3923305999996
1576267200000,7289.2,7283.2,7293.4,7263.8,188.75842167
1576281600000,7283.2,7282.3,7290.2,7270.0,98.17731786
1576296000000,7282.6,7277.6,7290.5,7277.1,96.77165116000003
1576310400000,7277.679,7207.0,7277.7,7163.7,916.5087205099996
1576324800000,7207.0,7087.7,7207.0,7032.6,1438.8348859199996
1576339200000,7087.7,7099.8,7125.3,7038.5,510.5076084300002
1576353600000,7099.8,7100.8,7129.601,7094.0,350.44115951000015
1576368000000,7100.8,7081.9,7100.9,7043.9,437.5200546899997
1576382400000,7081.9,7167.3,7224.8,7069.2,770.0894972100003
1576396800000,7168.0,7132.6,7194.0,7119.4,376.67272125000005
1576411200000,7133.9,7136.924,7169.4,7090.2,593.6044633399995
1576425600000,7136.924,7135.7,7150.3,7108.8,400.3654157099999
1576440000000,7135.7,7152.7,7163.3,7130.2,983.47019522
1576454400000,7152.7,7115.7,7158.2,7100.0,5046.2900393400005
1576468800000,7115.8,7108.0,7121.4,7088.0,702.469617929999
1576483200000,7108.0,7127.9,7153.1,7087.0,481.66721156
1576497600000,7127.9,7128.6,7196.0,7111.6,553.5211658100001
1576512000000,7128.6,6947.6,7143.7,6900.0,5592.052653600001
1576526400000,6946.3,6926.6,6955.1,6900.0,1039.79495531
1576540800000,6926.8,6917.7,6947.2,6904.0,1033.5092339999994
1576555200000,6917.7,6910.1,6930.1,6906.4,346.0527315800001
1576569600000,6910.1,6966.0,6966.0,6900.0,1016.0944302499996
1576584000000,6966.0,6739.3,6972.0,6735.2,3666.99786606
1576598400000,6739.4,6672.5,6780.3,6639.2,3255.5205860099986
1576612800000,6672.5,6667.1,6742.4,6620.0,3335.216089480004
1576627200000,6667.068,6722.5,6756.8,6654.5,681.4857717400002
1576641600000,6722.5273,6656.9785,6748.0,6630.1,951.7206138400004
1576656000000,6657.0,6649.9,6697.397,6644.8,853.7576013400006
1576670400000,6649.9,6860.0,6900.0,6477.0,4696.84524265
1576684800000,6861.3,7000.4,7011.3,6821.0,1769.41820164
1576699200000,7000.4,7326.2,7482.2,6986.0,4799.480651839993
1576713600000,7326.2,7208.4,7417.1,7174.1,1475.2310585700004
1576728000000,7205.5,7134.8,7208.1,7133.4,1113.6810458400005
1576742400000,7134.8,7193.1,7236.7,7079.7,838.9483867599996
1576756800000,7190.9,7180.7,7266.0,7105.0,1486.5512990900004
1576771200000,7180.7,7211.9,7214.313,7152.2,329.9245842799997
1576785600000,7212.0,7181.8,7214.4,7169.2,186.49171990999983
1576800000000,7181.77,7161.5,7188.3,7116.8,622.8374633199991
1576814400000,7161.5,7181.1,7193.2,7122.4,730.8637881499993
1576828800000,7181.1,7178.0,7204.1,7134.6,3364.622335140002
1576843200000,7178.0,7183.2,7249.0,7177.9,399.1933652099999
1576857600000,7183.2,7221.3,7236.8,7166.1,390.3278175599999
1576872000000,7221.2,7212.926,7243.3,7205.1,194.2643604699997
1576886400000,7213.0,7193.7,7215.1,7185.0,134.65633481999996
1576900800000,7193.7,7161.6694,7208.3,7160.8,739.2352163900002
1576915200000,7161.6694,7177.0,7177.0,7136.5,253.53507792000008
1576929600000,7176.946,7168.2,7179.7,7150.5894,212.0670903799999
1576944000000,7168.1,7176.1,7187.0,7162.0,544.4957502199999
1576958400000,7176.1,7166.4,7200.0,7151.0,397.47111544000006
1576972800000,7166.4,7172.6,7175.9,7160.0,95.14510201000002
1576987200000,7172.6,7213.7,7220.0,7159.6,273.42397608000005
1577001600000,7214.2,7188.6,7228.1,7178.0,174.89343887999985
1577016000000,7188.7,7210.2,7215.2,7188.6,149.03411641999998
1577030400000,7211.9,7426.5,7482.0,7193.1,2126.622308470002
1577044800000,7427.8,7535.1,7541.4,7404.8,801.46399076
1577059200000,7535.9,7620.6,7681.0,7535.3,1404.0096747100015
1577073600000,7620.6,7524.5,7624.4,7485.0,1023.2253803699996
1577088000000,7524.5,7586.4,7588.3,7516.9,647.8925254399998
1577102400000,7586.4,7608.2236,7630.0,7497.7,768.8165355899998
1577116800000,7608.3,7449.7695,7715.1,7385.3,2052.772145450003
1577131200000,7449.8,7347.4,7449.8,7282.4,1185.587140390001
1577145600000,7347.4,7337.1,7352.0,7315.5,329.5212423999995
1577160000000,7337.1,7278.7686,7355.4,7270.0,426.2211695299998
1577174400000,7278.7686,7390.7,7417.2,7216.0,1466.8407792900014
1577188800000,7390.7,7285.2534,7445.0,7256.4,728.9130551999999
1577203200000,7285.277,7265.4,7323.0,7182.1,1044.8698275299994
1577217600000,7266.8,7276.9,7293.2,7223.3,258.12446738
1577232000000,7276.9,7258.1,7282.0,7242.0,140.48104699
1577246400000,7258.1,7274.2,7280.0,7222.7,226.11136820000007
1577260800000,7274.2,7241.9,7289.4,7241.0,493.3243855699995
1577275200000,7241.954,7215.0,7273.0,7200.0,365.7469900099998
1577289600000,7215.0,7258.1406,7268.1,7113.2,1087.3874150900006
1577304000000,7258.2,7220.1,7294.2,7205.1,1048.7695102199996
1577318400000,7220.053,7202.8,7232.7,7200.0,265.8975945299998
1577332800000,7202.8,7222.71,7231.7,7195.7,128.66405075
1577347200000,7222.7153,7210.6,7250.9,7202.7334,479.3989795700001
1577361600000,7210.6,7255.5,7264.0,7207.4,413.3039320599997
1577376000000,7255.5,7328.5,7465.0,7219.8,2327.2076015400007
1577390400000,7326.4,7232.4,7351.9,7181.8,1098.0697584100014
1577404800000,7231.6,7260.1,7275.1,7224.5,783.1802418499991
1577419200000,7260.129,7207.7363,7262.1,7191.7,362.4525807499998
1577433600000,7207.7,7147.1,7226.2964,7113.3,793.6850597299997
1577448000000,7147.0,7275.4,7295.6,7114.1,1264.564100500001
1577462400000,7275.4,7250.805,7300.0,7211.3,458.7230789099999
1577476800000,7250.9,7287.0,7289.3,7249.5,333.8021571699996
1577491200000,7287.0,7324.6,7364.4,7279.2,591.2172777000007
1577505600000,7324.6,7335.1816,7388.0,7324.5,346.48258882999994
1577520000000,7337.64,7330.547,7352.0,7300.0,154.24421840999997
1577534400000,7330.6,7340.9,7390.0,7323.9,309.1036344600001
1577548800000,7340.963,7367.9233,7385.4,7302.0,300.68994657999974
1577563200000,7368.0,7334.4,7378.2,7325.0,1028.8342989300002
1577577600000,7334.4,7328.1416,7335.0,7311.6,86.98184008000008
1577592000000,7328.2,7342.7,7343.2,7319.4,51.43803536000004
1577606400000,7342.7803,7363.068,7382.6,7338.7,175.60690990999993
1577620800000,7363.068,7418.0,7439.7,7355.0,662.9856673299993
1577635200000,7419.8,7496.0,7496.0,7407.5,582.8255032499999
1577649600000,7496.0,7413.6,7551.6,7384.1,934.6442483599996
1577664000000,7416.1,7380.6,7416.1,7332.8,371.1996822399999
1577678400000,7380.6,7408.377,7421.7,7376.3,114.73310892000003
1577692800000,7408.3,7335.9,7408.377,7301.3,679.9560095699995
1577707200000,7335.8706,7273.5,7360.2,7201.29,1594.02428887
1577721600000,7274.7,7257.5,7290.3,7242.4,1063.42281562
1577736000000,7257.5,7260.9,7297.6,7249.0,265.5605848299998
1577750400000,7260.9,7248.9355,7276.2,7215.9,408.7537770699999
1577764800000,7248.9,7268.6,7276.5,7240.9814,447.9495933099999
1577779200000,7268.5,7263.9,7271.3,7240.5,253.3840415800001
1577793600000,7263.9,7205.0,7333.0,7203.9,841.9974808699994
1577808000000,7203.0,7184.794,7232.8,7161.3,573.8797466199999
1577822400000,7182.4,7208.3,7227.3,7177.1,466.5859640299998
1577836800000,7208.2,7237.3,7256.7,7185.4,235.05603970999985
1577851200000,7237.2,7219.643,7242.0806,7215.2627,374.8565389099999
1577865600000,7219.7,7208.1,7246.6,7194.3057,189.5278830300001
1577880000000,7208.123,7249.902,7285.1,7208.1,514.6917813699998
1577894400000,7249.902,7250.073,7269.6,7239.2,287.69605889
1577908800000,7250.073,7212.7,7261.9,7198.6704,468.71082106999984
1577923200000,7212.396,7133.1,7225.8,7132.0,591.9577422900004
1577937600000,7133.0,7126.0,7164.0,7100.0,606.09180389
1577952000000,7126.0,7161.0,7196.1,7126.0,271.32642107999976
1577966400000,7161.023,7149.1,7180.5,7126.0825,630.4722762099997
1577980800000,7149.2275,7013.963,7161.7,6963.0,2330.76573177
1577995200000,7013.6,6989.4,7013.9,6976.5312,418.6894557699997
1578009600000,6989.4,6977.6,6996.2,6909.3,1117.7634153100014
1578024000000,6977.5,7236.6,7416.0,6977.5,2832.58247342
1578038400000,7235.8,7369.5,7404.1704,7235.7,1056.7582786499993
1578052800000,7372.7,7346.0,7407.5723,7272.4,698.79307614
1578067200000,7346.0,7370.6,7444.9,7325.0,638.9031404800004
1578081600000,7370.5,7371.2,7390.0,7299.1,336.86332473000004
1578096000000,7371.1,7362.8105,7378.6,7325.1,240.71713656
1578110400000,7362.8,7370.9,7394.3,7348.5,312.07316614
1578124800000,7370.9,7361.695,7395.7,7334.0,190.55288813
1578139200000,7361.695,7348.6,7362.0,7325.9844,615.03389216
1578153600000,7348.7,7354.1,7422.0,7297.3,2298.35269022
1578168000000,7352.7,7369.8315,7383.2,7333.7,608.9020800299996
1578182400000,7370.3,7492.9,7502.9,7369.9,977.39664426
1578196800000,7493.0,7485.6763,7509.9,7470.8,255.7940726900001
1578211200000,7485.7886,7451.0,7490.2,7430.0,215.9272264299999
1578225600000,7451.0825,7477.7,7480.0,7430.6,864.5528426499993
1578240000000,7478.1997,7447.0,7490.9,7439.7,1039.5422610799997
1578254400000,7446.9,7364.6,7447.0,7315.8,1097.2974232900003
1578268800000,7363.9,7545.0,7584.3,7358.0,1851.98528206
1578283200000,7545.0586,7523.3,7560.9,7510.0,428.58447632
1578297600000,7523.3613,7552.657,7576.0,7523.0,716.4649625300001
1578312000000,7552.657,7538.0,7632.0,7504.4,1416.418748820001
1578326400000,7538.0,7551.1,7562.5,7500.554,734.6469622000001
1578340800000,7551.0,7757.9,7785.0,7545.3,3389.676136470001
1578355200000,7759.5,7894.8,7938.0,7758.8,4566.299217789998
1578369600000,7894.8,7877.9,7896.5,7808.0,700.1258527399997
1578384000000,7877.9,7903.9,7952.0,7860.0,1114.9519735599995
1578398400000,7903.9,7770.3,7912.242,7760.0,857.3664550699993
1578412800000,7770.6,8073.0,8120.0,7741.9,3231.369636179999
1578427200000,8073.2,8154.1,8210.3,7955.8228,1885.86070136
1578441600000,8158.3,8303.542,8442.0,8148.8,3062.5050050800005
1578456000000,8303.5,8305.0,8369.0,8283.0,580.3056872999998
1578470400000,8305.0,8335.1,8362.0,8270.5,722.0950998200001
1578484800000,8335.0,8295.624,8407.0,8207.3,1531.015262400001
1578499200000,8294.577,7976.0,8329.331,7976.0,2629.879696560001
1578513600000,7976.0,8036.8,8101.0,7877.6,3230.999710530001
1578528000000,8036.8,7954.4,8036.8,7925.0,662.6752311700003
1578542400000,7952.9,7946.0,7973.0,7910.0,368.1527845
1578556800000,7945.7,7873.4,7950.4,7851.084,853.87563478
1578571200000,7873.389,7900.6,7947.4,7873.3047,478.6680174100002
1578585600000,7903.4,7912.9,7940.0,7778.7,1066.4729213000005
1578600000000,7914.2,7817.4517,8000.0,7756.0,1241.3955450000017
1578614400000,7817.4,7809.2,7848.9,7772.4,272.4779875
1578628800000,7809.2,7744.5,7809.2,7721.0,528.9420050399998
1578643200000,7745.0,7831.4,7846.2,7675.8,1284.4001161000003
1578657600000,7831.6,8050.5,8072.6,7809.732,2029.1319286100004
1578672000000,8055.1,8050.5,8135.1,7911.0,2217.0671990200008
1578686400000,8050.1855,8184.5,8185.9,7975.0,1282.4195604399993
1578700800000,8180.3,8149.0,8243.0,8119.5,822.8461729599992
1578715200000,8149.0,8065.4,8164.7,8038.1,477.72053690000007
1578729600000,8065.3,8031.6,8111.6,7991.8,687.9246151999997
1578744000000,8031.6,8087.6,8096.8,8015.0,435.04920516
1578758400000,8090.3,8142.4,8196.2,8068.0,680.0832692899995
1578772800000,8141.5,8013.7,8282.4,8000.0,1150.7827121299997
1578787200000,8013.6343,8078.0,8094.3,7951.7,505.6155558799998
1578801600000,8078.0,8081.234,8136.8,8062.9,348.77320752000026
1578816000000,8081.2,8098.5,8142.9,8079.4,383.5667655100001
1578830400000,8098.6,8137.9,8170.5273,8098.581,694.1519111199999
1578844800000,8137.9,8110.7,8171.5,8057.0,914.44926705
1578859200000,8110.7,8174.7,8174.7,8099.2,360.86097614000016
1578873600000,8174.667,8100.3,8199.7,8091.0,535.0567132999995
1578888000000,8100.1,8067.3,8113.9,8054.4,224.26809344999987
1578902400000,8067.2,8070.5137,8119.9,8058.6,467.1471203899998
1578916800000,8070.5137,8066.8,8097.8,8053.6,443.6706207099998
1578931200000,8066.8,8105.0,8117.8,8061.0,509.8203961500002
1578945600000,8105.0,8095.8,8159.9,8093.8774,413.2619881600002
1578960000000,8095.8,8460.0,8468.4,8095.8,2805.883563699997
1578974400000,8460.0,8497.3,8606.1,8450.1,2608.4662124
1578988800000,8497.2,8509.942,8539.0,8463.0,813.0900662500005
1579003200000,8509.942,8657.712,8712.6,8463.0,3599.52635938
1579017600000,8661.5,8747.4,8779.0,8473.0,4538.938335760004
1579032000000,8747.4,8772.6,8829.0,8610.4,2207.75518723
1579046400000,8771.0,8707.0,8859.7,8661.5,1916.177917659999
1579060800000,8704.673,8597.0,8711.7,8560.1,1215.0822901099998
1579075200000,8597.1,8683.8,8772.6,8574.9,1171.1021689999998
1579089600000,8683.8,8745.8,8873.0,8682.3,2453.414902220001
1579104000000,8745.8,8745.7,8789.6,8656.0,1086.1388028100002
1579118400000,8744.24,8807.7,8850.0,8730.0,937.2034602599998
1579132800000,8807.7,8630.0,8839.9,8579.8,1607.2015102799987
1579147200000,8630.0,8650.782,8690.0,8611.7,469.92992972
1579161600000,8650.8,8704.6,8710.0,8580.7,485.1733803000001
1579176000000,8704.5,8701.1,8748.0,8625.1,794.9166551500001
1579190400000,8701.101,8691.6,8706.5,8607.1,1186.8186711000003
1579204800000,8691.7,8720.6,8740.0,8673.0,767.5373526399999
1579219200000,8719.547,8780.5,8833.9,8674.2,1250.9538243400002
1579233600000,8780.6,8916.0,8978.9,8749.0,2906.92600455
1579248000000,8916.0,8884.8,9000.0,8860.5,1997.03535006
1579262400000,8884.8,8843.6,8895.8,8756.9,1404.34931094
1579276800000,8843.6,8843.9,8928.1,8785.0,1711.270209830001
1579291200000,8850.68,8875.4,8938.3,8839.0,422.3394514699997
1579305600000,8875.5,8912.569,8965.0,8846.0,565.3091463399998
1579320000000,8912.5,8833.0,8912.569,8791.125,340.32337273999974
1579334400000,8833.0,8851.1,8888.8,8806.651,466.6000078599999
1579348800000,8854.9,8867.984,8952.3,8841.1,966.05780143
1579363200000,8868.0,8887.9,8917.8,8825.6,594.8356394200005
